tid,toi,tfopwg_disp
179230828,5000.01,PC
435740442,5237.01,PC
219016883,5238.01,CP
230290708,5239.01,PC
365690646,524.01,FA
40055053,5240.01,CP
305948428,5241.01,PC
426122503,5242.01,PC
322504451,5243.01,PC
352151292,5244.01,PC
123041007,5245.01,APC
295807723,5246.01,FP
289307883,5247.01,PC
256154857,5248.01,APC
185598695,5249.01,PC
71512186,525.01,PC
278105308,5250.01,PC
436007113,5251.01,PC
395385033,5252.01,PC
284660935,5253.01,APC
386772576,5499.01,PC
311183180,550.01,FP
311183180,550.02,FP
62740096,5500.01,PC
94823134,5501.01,PC
126322519,5502.01,PC
350044062,5503.01,FP
95079513,5504.01,PC
374350678,5505.01,PC
385312460,5506.01,PC
377097547,5507.01,PC
406140233,5508.01,PC
35285308,5509.01,PC
192826603,551.01,KP
26865340,5510.01,PC
389040826,5511.01,PC
366698929,5512.01,PC
184869170,5513.01,FP
63190194,5514.01,PC
157769780,5735.01,PC
310380289,5736.01,PC
229618478,5737.01,PC
198162530,5738.01,PC
198162530,5738.02,PC
328934980,5739.01,PC
315002523,574.01,KP
230087765,5740.01,PC
159851831,5741.01,PC
258557847,5742.01,FP
308300731,5743.01,PC
157768969,5744.01,PC
18016577,5745.01,PC
318209162,5746.01,FP
4918918,5747.01,CP
407495930,5748.01,PC
179230828,5000.02,PC
95709395,5001.01,PC
418471116,5002.01,PC
301900477,5003.01,PC
384386062,5004.01,PC
282485660,5005.01,CP
449107129,5006.01,PC
424196109,5007.01,CP
150531994,5008.01,PC
463781038,5009.01,PC
134537478,501.01,KP
276735500,5010.01,PC
418298773,5011.01,PC
245728942,5012.01,PC
287494667,5013.01,PC
362032529,5014.01,PC
221656234,5015.01,PC
68322189,5016.01,FP
126225595,5254.01,PC
158325942,5255.01,PC
356146869,5256.01,PC
185226925,5257.01,FP
147895461,5258.01,FP
375419034,5259.01,PC
200593988,526.01,FP
326347927,5260.01,FP
402828941,5261.01,PC
274122380,5262.01,FP
275527293,5263.01,PC
435719275,5264.01,PC
219847787,5265.01,PC
312899686,5266.01,FP
153971295,5267.01,PC
202468443,5268.01,FP
359321688,5269.01,PC
148228019,527.01,APC
55275863,5515.01,PC
70678449,5516.01,PC
307951656,5517.01,PC
386620582,5518.01,APC
443582629,5519.01,PC
44737596,552.01,CP
374180079,5520.01,KP
374180079,5520.02,KP
396932137,5521.01,PC
366409685,5522.01,APC
443616612,5523.01,PC
443616612,5523.02,KP
277833995,5524.01,KP
345450130,5525.01,PC
335540507,5526.01,PC
415399713,5527.01,PC
305243225,5798.01,KP
328081248,5799.01,CP
81419525,580.01,PC
151759246,5800.01,CP
243921117,5801.01,KP
399402994,5802.01,KP
466382581,5803.01,CP
303055194,5804.01,FP
378390325,5805.01,PC
283621618,5806.01,CP
188646744,5807.01,PC
459735346,5808.01,PC
283471501,5809.01,PC
180987952,581.01,FP
379824738,5810.01,PC
331484419,5811.01,FP
388909695,5812.01,KP
302054555,5017.01,PC
294691204,5018.01,PC
420829332,5019.01,PC
172193428,502.01,APC
310266243,5020.01,PC
403405969,5021.01,PC
208772468,5022.01,PC
213111428,5023.01,PC
344130921,5024.01,PC
217838717,5025.01,PC
161247580,5026.01,PC
361711730,5027.01,CP
76894548,5028.01,PC
154400369,5029.01,PC
186812530,503.01,CP
444290896,5030.01,PC
46807139,5031.01,PC
283665218,5032.01,PC
318180448,5033.01,PC
424112727,5270.01,PC
296461391,5271.01,PC
278668358,5272.01,PC
172871230,5273.01,FP
356682805,5274.01,PC
219466803,5275.01,FP
282935857,5276.01,APC
276381737,5277.01,PC
264301607,5278.01,PC
7681574,5279.01,PC
403693875,528.01,FP
194679333,5280.01,PC
405932063,5281.01,PC
329346586,5282.01,PC
399956873,5283.01,FP
171312653,5284.01,PC
250330564,5285.01,PC
301035553,5286.01,PC
909930,5287.01,APC
458686847,5528.01,KP
366411016,5529.01,KP
161477033,553.01,FA
161477033,553.02,PC
161477033,553.03,PC
244170332,5530.01,PC
88114177,5531.01,PC
318836983,5532.01,PC
318836983,5532.02,PC
155093420,5533.01,PC
176868951,5534.01,KP
411697517,5535.01,KP
268143410,5536.01,PC
17555760,5537.01,PC
337648770,5538.01,PC
178266267,5539.01,PC
387329912,5749.01,PC
386435344,575.01,FP
310262516,5750.01,PC
426144112,5751.01,PC
349440621,5752.01,PC
332365162,5753.01,PC
135267558,5754.01,PC
256584532,5755.01,PC
72889156,5756.01,APC
219506608,5757.01,PC
82598822,5758.01,PC
317594531,5759.01,PC
408310006,576.01,CP
255907107,5760.01,PC
428703516,5761.01,APC
257531677,5762.01,PC
354832924,5763.01,PC
150476057,5764.01,PC
397763985,5765.01,PC
306990399,5034.01,PC
401509690,5035.01,PC
406726743,5036.01,PC
263486257,5037.01,PC
127115861,5038.01,PC
396649769,5039.01,PC
219164808,504.01,FP
412828754,5040.01,PC
324609476,5041.01,PC
282221346,5042.01,PC
75522633,5043.01,PC
298946836,5044.01,PC
297950791,5045.01,PC
306512967,5046.01,PC
291857895,5047.01,PC
323022088,5048.01,APC
261020738,5049.01,PC
268644785,505.01,KP
857186,5288.01,PC
176279915,5289.01,PC
438490744,529.01,FP
224217761,5290.01,PC
250983039,5291.01,PC
33397739,5292.01,PC
250111245,5293.01,CP
422486295,5294.01,PC
4619242,5295.01,APC
241102583,5296.01,FP
422423972,5297.01,PC
313835568,5298.01,PC
407997410,5299.01,PC
387690507,530.01,CP
267215820,5300.01,PC
58825110,5301.01,CP
337025682,5302.01,PC
58798731,5303.01,PC
293407882,5304.01,PC
407966340,554.01,CP
407966340,554.02,CP
456305193,5540.01,FP
231721006,5541.01,PC
466206508,5542.01,CP
17385917,5543.01,PC
68893269,5544.01,PC
301624989,5545.01,PC
59744366,5546.01,PC
63013648,5547.01,FP
155012162,5548.01,PC
6499453,5549.01,PC
170849515,555.01,CP
195187769,5550.01,PC
387974148,5551.01,PC
3224605,5552.01,PC
319684122,5783.01,PC
302814895,5784.01,FP
456367532,5785.01,PC
40292751,5786.01,CP
446616059,5787.01,FP
42883782,5788.01,CP
42883782,5788.02,CP
87216634,5789.01,CP
238061845,579.01,PC
187333348,5790.01,APC
110936761,5791.01,FP
95423778,5792.01,APC
398895470,5793.01,KP
273874849,5794.01,KP
151724385,5795.01,CP
391958006,5796.01,KP
374530847,5797.01,KP
282701278,5050.01,PC
217933560,5051.01,PC
208151094,5052.01,PC
324426685,5053.01,PC
401704685,5054.01,PC
407146538,5055.01,FP
216925130,5056.01,PC
37291237,5057.01,PC
277034534,5058.01,PC
458027465,5059.01,PC
274138511,506.01,FP
16264917,5060.01,PC
214218272,5061.01,PC
294768072,5062.01,PC
173979859,5063.01,PC
407127579,5064.01,PC
243244680,5065.01,KP
56655478,5066.01,PC
117275513,5067.01,KP
408743161,5305.01,PC
387401076,5306.01,PC
369477998,5307.01,APC
422653398,5308.01,FP
52052461,5309.01,PC
302895996,531.01,FP
306204904,5310.01,PC
306401382,5311.01,PC
399724238,5312.01,PC
347469901,5313.01,PC
302202317,5314.01,PC
126982221,5315.01,PC
309439436,5316.01,PC
408824640,5317.01,PC
435871546,5318.01,PC
246965431,5319.01,CP
144700903,532.01,CP
257562160,5320.01,APC
243153196,5321.01,FP
218354669,5553.01,PC
91287873,5554.01,PC
388804061,5555.01,KP
55315929,5556.01,KP
323687123,5557.01,CP
14570099,5558.01,KP
456945304,5559.01,KP
59003115,556.01,FP
238606535,5560.01,PC
330637910,5561.01,PC
17307715,5562.01,KP
239198720,5563.01,PC
127505658,5564.01,PC
127505658,5564.02,PC
117892246,5565.01,PC
73250068,5566.01,PC
388909695,5812.02,PC
92439980,5813.01,PC
427041513,5814.01,PC
375942197,5815.01,KP
194076601,5816.01,PC
418604868,5817.01,CP
283419843,5818.01,KP
330218897,5819.01,PC
287474726,582.01,FP
459730973,5820.01,KP
354619337,5821.01,KP
466390120,5822.01,KP
248853232,5823.01,KP
272366748,5824.01,KP
269243313,5825.01,PC
48253329,5826.01,PC
369062542,5827.01,PC
366631954,5068.01,KP
381360757,5069.01,PC
348538431,507.01,PC
319968129,5070.01,FP
307733361,5071.01,KP
7059054,5072.01,KP
458686969,5073.01,PC
6893917,5074.01,KP
23113034,5075.01,FP
303432813,5076.01,CP
87873211,5077.01,PC
303523128,5078.01,PC
69672493,5079.01,FP
425206121,508.01,KP
17409453,5080.01,KP
203214138,5081.01,KP
437011608,5082.01,CP
5882269,5083.01,KP
336691874,5322.01,PC
272146465,5323.01,APC
408643099,5324.01,PC
270406298,5325.01,APC
257922326,5326.01,PC
303502327,5327.01,PC
58372253,5328.01,PC
61145589,5329.01,PC
309791156,533.01,PC
436843539,5330.01,PC
387544178,5331.01,PC
387515920,5332.01,PC
96948338,5333.01,PC
247409676,5334.01,PC
381360750,5335.01,PC
430099722,5336.01,PC
27294830,5337.01,PC
467615239,5338.01,PC
101348333,5339.01,PC
456335739,5567.01,PC
142785421,5568.01,PC
267484403,5569.01,PC
55488511,557.01,PC
302381442,5570.01,PC
88565745,5571.01,PC
9151337,5572.01,PC
459762279,5573.01,CP
268405086,5574.01,FP
160162137,5575.01,PC
137543637,5576.01,FP
98833877,5577.01,PC
154563411,5578.01,PC
252928337,5579.01,PC
207110080,558.01,CP
366298702,5580.01,PC
456306892,5581.01,PC
392064198,5582.01,PC
353225230,5766.01,APC
351652998,5767.01,PC
470990157,5768.01,PC
462715015,5769.01,FP
410094645,577.01,APC
23179035,5770.01,PC
459836041,5771.01,PC
313609787,5772.01,PC
445795465,5773.01,PC
9701368,5774.01,PC
289666986,5775.01,PC
310728245,5776.01,PC
459189798,5777.01,PC
264468702,5778.01,PC
102846772,5779.01,PC
423275733,578.01,KP
43333094,5780.01,PC
279920478,5781.01,PC
158845573,5782.01,PC
438260486,5084.01,PC
6785559,5085.01,PC
178217113,5086.01,KP
18310799,5087.01,KP
234388232,5088.01,PC
234388232,5088.02,PC
330687113,5089.01,KP
453211454,509.01,CP
453211454,509.02,CP
184892124,5090.01,KP
438073782,5091.01,PC
90853136,5092.01,APC
63189173,5093.01,KP
19028197,5094.01,KP
434226736,5095.01,KP
26826078,5096.01,KP
203214081,5097.01,KP
281909674,534.01,KP
14156936,5340.01,PC
90669930,5341.01,PC
356990855,5342.01,PC
34980970,5343.01,PC
16005254,5344.01,CP
96165095,5345.01,PC
26018819,5346.01,PC
21119973,5347.01,PC
366527844,5348.01,PC
26054627,5349.01,CP
280210963,535.01,KP
68808155,5350.01,PC
27476314,5351.01,PC
69995219,5352.01,PC
113919944,5353.01,FP
34781378,5354.01,PC
96170689,5355.01,PC
357244603,5583.01,PC
29169215,5584.01,PC
188389305,5585.01,PC
160165689,5586.01,PC
29069242,5587.01,PC
141762491,5588.01,PC
51094586,5589.01,PC
209459275,559.01,CP
9907513,5590.01,PC
192969211,5591.01,PC
88529975,5592.01,PC
468433454,5593.01,PC
53394475,5594.01,PC
302908969,5595.01,PC
203144354,5596.01,APC
85284138,5597.01,PC
237108775,5598.01,PC
159160230,5599.01,PC
101011575,560.01,CP
393414358,483.01,KP
1260235,4830.01,PC
17896514,4831.01,PC
186470968,4832.01,PC
176442805,4833.01,PC
77550515,4834.01,PC
434428836,4835.01,PC
231559817,4836.01,PC
19612445,4837.01,PC
374200604,4838.01,FP
38118291,4839.01,PC
427348923,484.01,FP
80029842,4840.01,FP
453060368,4841.01,PC
131034657,4842.01,PC
258051471,4843.01,PC
143994382,4844.01,PC
26305150,4845.01,PC
418971787,4846.01,FP
14770122,5098.01,KP
91481801,5099.01,PC
238086647,510.01,APC
349582831,5100.01,PC
366410512,5101.01,KP
82508808,5102.01,APC
366443576,5103.01,APC
415443327,5104.01,PC
203287192,5105.01,PC
59351345,5106.01,PC
97735297,5107.01,FP
350348197,5108.01,CP
411930845,5109.01,PC
440777904,511.01,KP
239977528,5110.01,CP
203289099,5111.01,KP
337385330,5112.01,PC
467684543,5356.01,PC
150006846,5357.01,PC
46631742,5358.01,PC
90767677,5359.01,PC
234825296,536.01,KP
427578289,5360.01,APC
366602797,5361.01,FP
308522539,5362.01,PC
426448042,5363.01,PC
366754985,5364.01,PC
21132157,5365.01,PC
45034406,5366.01,PC
81178747,5367.01,PC
56457123,5368.01,PC
113804153,5369.01,PC
234112540,537.01,KP
400381085,5370.01,PC
17457400,5371.01,PC
101011575,560.02,CP
287268770,5600.01,PC
237097499,5601.01,PC
101592219,5602.01,PC
224293782,5603.01,PC
237015185,5604.01,PC
252469648,5605.01,PC
171599496,5606.01,PC
233070717,5607.01,PC
229713401,5608.01,PC
17122808,5609.01,PC
377064495,561.01,CP
377064495,561.02,CP
377064495,561.03,CP
377064495,561.04,CP
252481136,5610.01,PC
232624234,5611.01,PC
232624234,5611.02,PC
18021087,5612.01,PC
186541435,4847.01,PC
134596619,4848.01,PC
132534906,4849.01,FP
427352241,485.01,FP
332705008,4850.01,PC
60377863,4851.01,PC
74712191,4852.01,PC
74530173,4853.01,PC
70780410,4854.01,PC
44514807,4855.01,PC
428685938,4856.01,FP
35972578,4857.01,PC
262499797,4858.01,FP
152467154,4859.01,PC
260708537,486.01,CP
335590096,4860.01,CP
71341774,4861.01,PC
322807371,4862.01,CP
2685481,5113.01,PC
26693519,5114.01,PC
366499151,5115.01,PC
149496868,5116.01,PC
26469462,5117.01,PC
438412198,5118.01,PC
75427473,5119.01,FP
119292328,512.01,CP
119292328,512.02,APC
58723861,5120.01,PC
366568760,5121.01,KP
116668723,5122.01,PC
332022997,5123.01,KP
332022997,5123.02,KP
306902029,5124.01,FP
247906954,5125.01,PC
27064468,5126.01,CP
27064468,5126.02,CP
371470493,5372.01,PC
9155187,5373.01,KP
20096620,5374.01,KP
71268730,5375.01,PC
219113246,5376.01,APC
467153319,5377.01,PC
321069529,5378.01,PC
328325110,5379.01,APC
237751146,538.01,FP
441587756,5380.01,PC
241174783,5381.01,FP
356472238,5382.01,PC
166053959,5383.01,PC
165297570,5384.01,KP
85266608,5385.01,PC
202425357,5386.01,PC
166086403,5387.01,PC
165413340,5613.01,PC
148960849,5614.01,PC
235711993,5615.01,PC
154220877,5616.01,CP
9376973,5617.01,PC
56999883,5618.01,PC
224299081,5619.01,PC
413248763,562.01,CP
165414210,5620.01,PC
219467837,5621.01,FP
288162228,5622.01,PC
420174131,5623.01,PC
53498154,5624.01,CP
53498154,5624.02,CP
53498154,5624.03,CP
53498154,5624.04,CP
137020480,5625.01,PC
376645976,5626.01,PC
335813590,5627.01,PC
143032776,4863.01,FP
48274889,4864.01,PC
143059017,4865.01,APC
35758536,4866.01,PC
74484423,4867.01,PC
362370757,4868.01,PC
71221700,4869.01,PC
31852980,487.01,PC
31852980,487.02,PC
446135868,4870.01,PC
168158622,4871.01,PC
310822679,4872.01,PC
228694725,4873.01,APC
463754499,4874.01,PC
133512515,4875.01,PC
458300989,4876.01,PC
447054140,4877.01,PC
144155193,4878.01,PC
45465399,4879.01,FP
452866790,488.01,CP
438170612,5127.01,PC
406495245,5128.01,PC
101520163,5129.01,PC
431999925,513.01,FP
75589027,5130.01,PC
350043412,5131.01,PC
114516994,5132.01,APC
312221462,5133.01,FP
95010343,5134.01,FP
172110606,5135.01,FP
175236511,5136.01,KP
14570132,5137.01,PC
38087018,5138.01,KP
95337971,5139.01,PC
366576758,514.01,KP
175193677,5140.01,PC
350020859,5141.01,KP
393495970,5142.01,KP
407591297,5388.01,CP
39143128,5389.01,PC
238004786,539.01,PC
8853478,5390.01,PC
298600443,5391.01,APC
198512478,5392.01,PC
313425396,5393.01,PC
61109252,5394.01,APC
298070500,5395.01,PC
202428245,5396.01,FP
18019350,5397.01,PC
8260536,5398.01,CP
8260536,5398.02,CP
284688043,5399.01,PC
200322593,540.01,CP
332564140,5400.01,PC
397058826,5401.01,PC
135100529,5628.01,CP
298437387,5629.01,PC
405454160,563.01,PC
316416562,5630.01,PC
347430350,5631.01,KP
420779000,5632.01,KP
119131709,5633.01,PC
119585136,5634.01,CP
233173039,5635.01,PC
105616091,5636.01,PC
136992839,5637.01,PC
154258295,5638.01,PC
166054851,5639.01,PC
1003831,564.01,CP
373729723,5640.01,FP
141202786,5641.01,PC
160521907,5642.01,PC
284592754,5643.01,APC
245099574,4880.01,PC
359735804,4881.01,PC
458331312,4882.01,PC
446463666,4883.01,PC
80681136,4884.01,PC
72504752,4885.01,PC
457743020,4886.01,FP
274911400,4887.01,PC
309292963,4888.01,PC
441936163,4889.01,PC
455096220,489.01,KP
92004082,4890.01,PC
458199018,4891.01,PC
6010784,4892.01,PC
441234277,4893.01,PC
469333534,4894.01,PC
463365347,4895.01,PC
438278301,4896.01,PC
81693792,4897.01,PC
281837575,5143.01,PC
281837575,5143.02,PC
380619414,5144.01,KP
281885301,5145.01,KP
173103335,5146.01,KP
95361530,5147.01,PC
291517604,5148.01,PC
286094277,5149.01,PC
366622912,515.01,CP
40954422,5150.01,FP
388130237,5151.01,PC
257527578,5152.01,CP
124029677,5153.01,CP
240849748,5154.01,APC
388811663,5155.01,KP
468889418,5156.01,PC
38161230,5157.01,APC
29781207,5402.01,PC
438519486,5403.01,PC
56798909,5404.01,PC
172353721,5405.01,PC
127226712,5406.01,PC
372424377,5407.01,PC
430093142,5408.01,PC
115628210,5409.01,APC
143271144,541.01,APC
76882795,5410.01,PC
76032342,5411.01,PC
386197662,5412.01,PC
269838674,5413.01,PC
371164829,5414.01,PC
52517713,5415.01,PC
87405719,5416.01,PC
79316101,5417.01,PC
115564354,5418.01,FP
68443254,5419.01,PC
441658213,5644.01,APC
156377968,5645.01,PC
366804698,5646.01,PC
67743054,5647.01,PC
23863106,5648.01,FP
392319808,5649.01,PC
1103432,565.01,APC
353807936,5650.01,PC
256326844,5651.01,PC
232628532,5652.01,PC
298729646,5653.01,PC
233465389,5654.01,PC
282940781,5655.01,PC
458458156,5656.01,PC
441736986,5657.01,PC
119178132,5658.01,PC
207491214,5659.01,APC
1133072,566.01,FP
124235800,4898.01,PC
376610581,4899.01,PC
455135327,490.01,KP
425508314,4900.01,PC
107017977,4901.01,PC
358072664,4902.01,FP
457789844,4903.01,PC
464388115,4904.01,PC
463011281,4905.01,PC
385459345,4906.01,PC
447585233,4907.01,PC
356835341,4908.01,PC
272211398,4909.01,PC
468987719,491.01,KP
303327435,4910.01,PC
303814029,4911.01,PC
219769290,4912.01,PC
72401290,4913.01,PC
49254857,4914.01,CP
337647366,5158.01,PC
286712787,5159.01,PC
286712787,5159.02,PC
318937509,516.01,APC
4165850,5160.01,PC
277697921,5161.01,PC
60286662,5162.01,KP
115010361,5163.01,KP
6892385,5164.01,KP
349986198,5165.01,PC
59582240,5166.01,PC
458686504,5167.01,PC
363548415,5168.01,KP
350023518,5169.01,PC
308307606,517.01,FP
330690135,5170.01,KP
110996418,5171.01,PC
49771092,542.01,PC
195155818,5420.01,PC
47132480,5421.01,PC
80611440,5422.01,PC
47319867,5423.01,PC
47319867,5423.02,PC
436099179,5424.01,FP
429501231,5425.01,APC
127957099,5426.01,APC
52420398,5427.01,PC
76545118,5428.01,PC
5800958,5429.01,FP
53593457,543.01,FP
46774573,5430.01,PC
302895184,5431.01,PC
86898676,5432.01,PC
75697959,5433.01,PC
307377219,5434.01,FP
311116297,5660.01,PC
349312122,5661.01,PC
422217860,5662.01,PC
198161914,5663.01,PC
158022899,5664.01,PC
274223601,5665.01,PC
235684964,5666.01,PC
28242530,5667.01,PC
357347296,5668.01,PC
162577468,5669.01,PC
13349647,567.01,KP
860207014,5670.01,PC
23863105,5671.01,PC
461239485,5672.01,KP
175772482,5673.01,KP
368805700,5674.01,KP
181949561,5675.01,KP
311133118,5676.01,KP
440937096,4915.01,PC
454069765,4916.01,KP
317362389,4917.01,PC
60859922,4918.01,PC
155419920,4919.01,PC
17746821,492.01,KP
132611413,4920.01,PC
404227343,4921.01,PC
411943564,4922.01,PC
219181903,4923.01,PC
307099276,4924.01,PC
399847887,4925.01,PC
454828937,4926.01,PC
376421071,4927.01,PC
448820344,4928.01,PC
359403471,4929.01,PC
19025965,493.01,PC
307221757,4930.01,PC
296850254,4931.01,PC
422037524,6159.01,PC
145879095,616.01,PC
294904059,6160.01,PC
188001223,6161.01,PC
164260243,6162.01,PC
422457210,6163.01,PC
239542854,6164.01,PC
287863314,6165.01,PC
190822775,6166.01,PC
330665027,6167.01,PC
10593553,6168.01,PC
193979250,6169.01,PC
141227133,617.01,FP
51637609,6170.01,CP
67478724,6171.01,PC
26583436,6172.01,FP
416486384,6173.01,PC
164280385,6174.01,PC
258738570,6175.01,PC
98159959,6424.01,PC
107776260,6425.01,PC
142420436,6426.01,PC
22972676,6427.01,PC
238914510,6428.01,PC
348501452,6429.01,PC
432008938,643.01,FP
50211272,6430.01,PC
54141697,6431.01,PC
141933255,6432.01,PC
266486214,6433.01,PC
32296259,6434.01,PC
60189629,6435.01,PC
290415036,6436.01,PC
139707575,6437.01,PC
332383229,6438.01,PC
122981686,6439.01,APC
63303499,644.01,FP
348297468,6440.01,PC
425817867,6681.01,KP
254141733,6682.01,PC
394126269,6683.01,PC
273270473,6684.01,PC
6764171,6685.01,PC
269217040,6686.01,KP
396246765,6687.01,PC
464658144,6688.01,PC
410119093,6689.01,PC
124573851,669.01,CP
149989864,6690.01,PC
149989864,6690.02,PC
382258844,6691.01,PC
324609409,6692.01,PC
35377903,6693.01,FP
27414976,6694.01,PC
88266880,5930.01,PC
24833662,5931.01,PC
405122173,5932.01,PC
322593401,5933.01,PC
407958640,5934.01,PC
276704866,5935.01,PC
396378209,5936.01,APC
158552665,5937.01,PC
452508760,5938.01,PC
27230283,5939.01,PC
146406806,594.01,PC
296898634,5940.01,FP
303456821,5941.01,PC
166190643,5942.01,FP
63659057,5943.01,PC
88101924,5944.01,PC
159104028,5945.01,PC
366846982,5946.01,PC
331691841,5947.01,PC
298776943,6176.01,PC
331456189,6177.01,PC
314649737,6178.01,PC
257056367,6179.01,PC
173640199,618.01,PC
452743735,6180.01,PC
199162630,6181.01,FP
97249514,6182.01,PC
351864831,6183.01,PC
257207557,6184.01,PC
346077232,6185.01,PC
345333936,6186.01,FP
251894891,6187.01,PC
469702377,6188.01,PC
63844530,6189.01,PC
267527924,619.01,FP
440636649,6190.01,PC
197743152,6191.01,PC
194234471,6192.01,PC
422031406,6441.01,PC
97921547,6442.01,CP
125563127,6443.01,PC
97588014,6444.01,PC
323569398,6445.01,PC
122798633,6446.01,PC
347442932,6447.01,FP
320411045,6448.01,CP
168936945,6449.01,PC
157568289,645.01,FP
47244580,6450.01,PC
150559728,6451.01,PC
7562528,6452.01,PC
66242670,6453.01,PC
146413471,6454.01,PC
146413471,6454.02,PC
255588086,6455.01,PC
270456887,6456.01,APC
118339710,6695.01,PC
104195270,6696.01,FP
441546821,6697.01,CP
441546821,6697.02,CP
5966772,6698.01,PC
341405597,6699.01,PC
147660201,670.01,FP
167085203,6700.01,PC
349789882,6701.01,PC
179442778,6702.01,PC
255560319,6703.01,PC
342449055,6704.01,PC
342449055,6704.02,PC
379717270,6705.01,PC
411731278,6706.01,PC
287328202,6707.01,PC
419878932,5948.01,APC
64282927,5949.01,PC
64282927,5949.02,PC
287329267,595.01,FP
258738667,5950.01,PC
154762431,5951.01,PC
287643871,5952.01,PC
27863043,5953.01,PC
297153209,5954.01,FP
434116397,5955.01,PC
236785891,5956.01,PC
407653728,5957.01,PC
436764867,5958.01,PC
199671901,5959.01,KP
144956678,596.01,FP
188876052,5960.01,KP
262689575,5961.01,PC
387933822,6193.01,PC
176861415,6194.01,PC
155258153,6195.01,PC
330944099,6196.01,FP
196261799,6197.01,PC
202514659,6198.01,PC
302201081,6199.01,PC
296739893,620.01,CP
44621795,6200.01,PC
455727012,6201.01,PC
422223456,6202.01,PC
437756191,6203.01,PC
325410269,6204.01,PC
154351773,6205.01,PC
154576989,6206.01,PC
432422552,6207.01,FP
326475995,6208.01,PC
200606486,6209.01,APC
30828562,621.01,APC
328502522,6457.01,PC
2507547,6458.01,PC
238317637,6459.01,PC
238197709,646.01,FP
93862917,6460.01,PC
123133954,6461.01,PC
453009027,6462.01,PC
180989820,6463.01,PC
190643105,6464.01,PC
184801054,6465.01,PC
186707229,6466.01,PC
385157401,6467.01,PC
180931993,6468.01,PC
4598935,6469.01,PC
92992033,647.01,PC
12061971,6470.01,PC
410901394,6471.01,PC
140706833,6472.01,PC
269849065,6708.01,PC
20375215,6709.01,PC
151681127,671.01,APC
143842198,6710.01,PC
303364023,6711.01,FP
192943720,6712.01,PC
428673146,6713.01,PC
261264800,6714.01,APC
460950389,6715.01,PC
112115898,6716.01,PC
34986694,6717.01,PC
405428714,6718.01,PC
92449173,6719.01,KP
151825527,672.01,CP
281541545,6720.01,KP
239541449,5962.01,FP
436478932,5963.01,KP
200606159,5964.01,PC
405788729,5965.01,PC
404610583,5966.01,FP
369532319,5967.01,PC
431810418,5968.01,PC
431810418,5968.02,PC
91051152,5969.01,KP
146208651,597.01,FP
431701493,5970.01,KP
160432093,5971.01,PC
420814525,5972.01,KP
154353849,5973.01,PC
354173595,5974.01,PC
376847633,5975.01,PC
326116570,6210.01,APC
25758870,6211.01,PC
173671381,6212.01,PC
430751891,6213.01,PC
314088020,6214.01,PC
431114892,6215.01,PC
428317266,6216.01,PC
375116172,6217.01,PC
202283090,6218.01,PC
252585354,6219.01,PC
83092282,622.01,CP
325653071,6220.01,PC
456910600,6221.01,PC
150907983,6222.01,PC
288144647,6223.01,CP
66726479,6224.01,PC
352147273,6225.01,PC
176789447,6226.01,PC
53874375,6227.01,PC
410303247,6473.01,PC
189097100,6474.01,PC
132314633,6475.01,PC
380528770,6476.01,PC
11927677,6477.01,PC
332657786,6478.01,PC
181208298,6479.01,PC
78672342,648.01,FP
81089255,6480.01,PC
101225566,6481.01,PC
189300053,6482.01,PC
355449539,6483.01,PC
294394558,6484.01,PC
281286325,6485.01,PC
46772529,6486.01,FP
37754672,6487.01,PC
238124845,6488.01,PC
423445163,6489.01,PC
35582553,649.01,PC
253917292,6721.01,PC
220524097,6722.01,PC
370010846,6723.01,PC
261646133,6724.01,PC
150320610,6725.01,PC
121490076,6726.01,KP
47482754,6727.01,PC
287326127,6728.01,PC
426032475,6729.01,PC
426032475,6729.02,PC
151959065,673.01,FP
382521776,6730.01,PC
9032367,6731.01,PC
349891396,6732.01,PC
221566773,6733.01,PC
412666676,6734.01,PC
76899250,6735.01,PC
324150445,6736.01,PC
348054109,5976.01,FP
12938488,5977.01,APC
266023807,5978.01,PC
137151335,5979.01,KP
81429971,598.01,FP
164652245,5980.01,KP
120045750,5981.01,PC
299087490,5982.01,KP
356871098,5983.01,PC
120692092,5984.01,KP
272782368,5985.01,PC
158657354,5986.01,KP
284900292,5987.01,PC
377780790,5988.01,KP
154437244,5989.01,PC
145982812,599.01,FP
66788350,6228.01,PC
437736517,6229.01,PC
101395259,623.01,FP
252610172,6230.01,PC
406783172,6231.01,PC
202087931,6232.01,PC
431660224,6233.01,PC
202282233,6234.01,PC
150902766,6235.01,APC
405532603,6236.01,APC
430431091,6237.01,PC
125489084,6238.01,PC
319294834,6239.01,PC
399870368,624.01,CP
249776059,6240.01,PC
15654898,6241.01,PC
437740083,6242.01,FP
276250096,6243.01,PC
431216437,6244.01,APC
118754987,6490.01,PC
25212199,6491.01,PC
47143972,6492.01,PC
445522339,6493.01,APC
438376091,6494.01,PC
36808091,6495.01,PC
374741750,6496.01,PC
303426966,6497.01,PC
371596277,6498.01,PC
45881495,6499.01,PC
349373192,650.01,FP
72806004,6500.01,PC
35973654,6501.01,PC
75580659,6502.01,PC
358838026,6503.01,PC
177257073,6504.01,PC
376800517,6505.01,PC
469008497,6506.01,PC
54145416,6507.01,PC
171886633,6737.01,PC
89417257,6738.01,PC
91324328,6739.01,PC
158588995,674.01,CP
174070181,6740.01,PC
263203229,6741.01,FP
