rowid,host,label,status,tic,already_present
2907,TIC_26473621,1,pending,26473621,True
2908,TIC_120255638,1,pending,120255638,True
2909,TIC_271430806,1,pending,271430806,True
2910,TIC_372831381,1,pending,372831381,True
2911,TIC_229455001,1,pending,229455001,True
2912,TIC_63452310,1,pending,63452310,True
2913,TIC_164721823,1,pending,164721823,True
2914,TIC_139842723,1,pending,139842723,True
2915,TIC_48018596,1,pending,48018596,True
2916,TIC_159397031,1,pending,159397031,True
2917,TIC_159216808,1,pending,159216808,True
2918,TIC_77534376,1,pending,77534376,True
2920,TIC_138097834,1,pending,138097834,True
2921,TIC_228381868,1,pending,228381868,True
2922,TIC_178246831,1,pending,178246831,True
2923,TIC_232608943,1,pending,232608943,True
2925,TIC_8516795,1,pending,8516795,True
2926,TIC_461239485,1,pending,461239485,True
2928,TIC_164525250,1,pending,164525250,True
2929,TIC_264508613,1,pending,264508613,True
2930,TIC_122713286,1,pending,122713286,True
2931,TIC_376689863,1,pending,376689863,True
2932,TIC_308098254,1,pending,308098254,True
2933,TIC_219780306,1,pending,219780306,True
2934,TIC_27456723,1,pending,27456723,True
2935,TIC_197686484,1,pending,197686484,True
2936,TIC_286954708,1,pending,286954708,True
2937,TIC_454227159,1,pending,454227159,True
2939,TIC_210171104,1,pending,210171104,True
2940,TIC_126325985,1,pending,126325985,True
2941,TIC_158489091,1,pending,158489091,True
2942,TIC_97735908,1,pending,97735908,True
2943,TIC_424867045,1,pending,424867045,True
2944,TIC_121214185,1,pending,121214185,True
2945,TIC_373765355,1,pending,373765355,True
2946,TIC_170849515,1,pending,170849515,True
2947,TIC_27006192,1,pending,27006192,True
2948,TIC_27235573,1,pending,27235573,True
2949,TIC_266015990,1,pending,266015990,True
2950,TIC_122066167,1,pending,122066167,True
2951,TIC_346338552,1,pending,346338552,True
2952,TIC_208844024,1,pending,208844024,True
2953,TIC_123417850,1,pending,123417850,True
2954,TIC_150098860,1,pending,150098860,True
2955,TIC_170251516,1,pending,170251516,True
2956,TIC_307221757,1,pending,307221757,True
2957,TIC_164828419,1,pending,164828419,True
2958,TIC_272708868,1,pending,272708868,True
2959,TIC_193754373,1,pending,193754373,True
2960,TIC_271430916,1,pending,271430916,True
2961,TIC_121656582,1,pending,121656582,True
2962,TIC_470127886,1,pending,470127886,True
2963,TIC_286201103,1,pending,286201103,True
2964,TIC_290034960,1,pending,290034960,True
2965,TIC_264770836,1,pending,264770836,True
2966,TIC_121787669,1,pending,121787669,True
2967,TIC_332911893,1,pending,332911893,True
2968,TIC_237933846,1,pending,237933846,True
2969,TIC_206402844,1,pending,206402844,True
2970,TIC_158561566,1,pending,158561566,True
2971,TIC_220017951,1,pending,220017951,True
2972,TIC_173552927,1,pending,173552927,True
2973,TIC_158840095,1,pending,158840095,True
2974,TIC_96195878,1,pending,96195878,True
2975,TIC_159520040,1,pending,159520040,True
2977,TIC_398275886,1,pending,398275886,True
2978,TIC_164779321,1,pending,164779321,True
2979,TIC_453211454,1,pending,453211454,True
2980,TIC_307606851,1,pending,307606851,True
2981,TIC_198153540,1,pending,198153540,True
2982,TIC_159225155,1,pending,159225155,True
2983,TIC_138968338,1,pending,138968338,True
2984,TIC_26817863,1,pending,26817863,True
2985,TIC_139285832,1,pending,139285832,True
2986,TIC_171971913,1,pending,171971913,True
2987,TIC_120042828,1,pending,120042828,True
2989,TIC_470381900,1,pending,470381900,True
2990,TIC_27186509,1,pending,27186509,True
2991,TIC_158487888,1,pending,158487888,True
2992,TIC_137549134,1,pending,137549134,True
2993,TIC_29898060,1,pending,29898060,True
2994,TIC_425997655,1,pending,425997655,True
2995,TIC_139375960,1,pending,139375960,True
2996,TIC_26826078,1,pending,26826078,True
2997,TIC_406951266,1,pending,406951266,True
2998,TIC_38114658,1,pending,38114658,True
2999,TIC_160585062,1,pending,160585062,True
3000,TIC_122066280,1,pending,122066280,True
3001,TIC_219854185,1,pending,219854185,True
3002,TIC_35009898,1,pending,35009898,True
3003,TIC_164459883,1,pending,164459883,True
3004,TIC_229791084,1,pending,229791084,True
3005,TIC_272602477,1,pending,272602477,True
3006,TIC_325670253,1,pending,325670253,True
3007,TIC_288527728,1,pending,288527728,True
3008,TIC_273044848,1,pending,273044848,True
3009,TIC_137409907,1,pending,137409907,True
3010,TIC_158725491,1,pending,158725491,True
3011,TIC_270857590,1,pending,270857590,True
3012,TIC_407090552,1,pending,407090552,True
3014,TIC_271537530,1,pending,271537530,True
3015,TIC_299218299,1,pending,299218299,True
3016,TIC_27530621,1,pending,27530621,True
3017,TIC_49427836,1,pending,49427836,True
3018,TIC_416281986,1,pending,416281986,True
3020,TIC_27006340,1,pending,27006340,True
3021,TIC_452867458,1,pending,452867458,True
3022,TIC_395171208,1,pending,395171208,True
3023,TIC_268334473,1,pending,268334473,True
3024,TIC_272078218,1,pending,272078218,True
3025,TIC_445805961,1,pending,445805961,True
3027,TIC_70899085,1,pending,70899085,True
3028,TIC_75650448,1,pending,75650448,True
3029,TIC_158217620,1,pending,158217620,True
3030,TIC_466376085,1,pending,466376085,True
3031,TIC_112604564,1,pending,112604564,True
3033,TIC_471012766,1,pending,471012766,True
3034,TIC_127530399,1,pending,127530399,True
3035,TIC_98751904,1,pending,98751904,True
3036,TIC_27014562,1,pending,27014562,True
3037,TIC_264508835,1,pending,264508835,True
3038,TIC_302773669,1,pending,302773669,True
3039,TIC_320411045,1,pending,320411045,True
3040,TIC_437261733,1,pending,437261733,True
3041,TIC_143046056,1,pending,143046056,True
3042,TIC_149845414,1,pending,149845414,True
3043,TIC_232568235,1,pending,232568235,True
3044,TIC_279917996,1,pending,279917996,True
3045,TIC_184554925,1,pending,184554925,True
3046,TIC_164459949,1,pending,164459949,True
3047,TIC_392476080,1,pending,392476080,True
3048,TIC_26539443,1,pending,26539443,True
3051,TIC_122443195,1,pending,122443195,True
3052,TIC_271168962,1,pending,271168962,True
3053,TIC_158553540,1,pending,158553540,True
3054,TIC_138425797,1,pending,138425797,True
3055,TIC_380966347,1,pending,380966347,True
3057,TIC_50992589,1,pending,50992589,True
3058,TIC_159307214,1,pending,159307214,True
3059,TIC_101955023,1,pending,101955023,True
3060,TIC_279246287,1,pending,279246287,True
3061,TIC_211080657,1,pending,211080657,True
3062,TIC_120255950,1,pending,120255950,True
3063,TIC_272496083,1,pending,272496083,True
3065,TIC_237188565,1,pending,237188565,True
3066,TIC_95589845,1,pending,95589845,True
3067,TIC_419411415,1,pending,419411415,True
3068,TIC_257005016,1,pending,257005016,True
3069,TIC_308172249,1,pending,308172249,True
3070,TIC_176379354,1,pending,176379354,True
3072,TIC_120042965,1,pending,120042965,True
3073,TIC_27645404,1,pending,27645404,True
3074,TIC_48305629,1,pending,48305629,True
3075,TIC_8599009,1,pending,8599009,True
3076,TIC_230241767,1,pending,230241767,True
3077,TIC_144700903,1,pending,144700903,True
3078,TIC_423269863,1,pending,423269863,True
3079,TIC_380884458,1,pending,380884458,True
3080,TIC_405837291,1,pending,405837291,True
3081,TIC_317060587,1,pending,317060587,True
3082,TIC_268383727,1,pending,268383727,True
3083,TIC_23434737,1,pending,23434737,True
3084,TIC_9385460,1,pending,9385460,True
3085,TIC_193336820,1,pending,193336820,True
3086,TIC_110999033,1,pending,110999033,True
3087,TIC_271046140,1,pending,271046140,True
3088,TIC_164558338,1,pending,164558338,True
3089,TIC_96925186,1,pending,96925186,True
3090,TIC_73848324,1,pending,73848324,True
3091,TIC_287331845,1,pending,287331845,True
3092,TIC_416282121,1,pending,416282121,True
3093,TIC_404715018,1,pending,404715018,True
3094,TIC_239285770,1,pending,239285770,True
3095,TIC_67646988,1,pending,67646988,True
3096,TIC_350737935,1,pending,350737935,True
3098,TIC_48354835,1,pending,48354835,True
3099,TIC_158324245,1,pending,158324245,True
3100,TIC_159225367,1,pending,159225367,True
3101,TIC_254113311,1,pending,254113311,True
3102,TIC_33355302,1,pending,33355302,True
3103,TIC_184997417,1,pending,184997417,True
3104,TIC_28227113,1,pending,28227113,True
3105,TIC_159389232,1,pending,159389232,True
3106,TIC_399087153,1,pending,399087153,True
3107,TIC_271537714,1,pending,271537714,True
3108,TIC_9156146,1,pending,9156146,True
3109,TIC_154474036,1,pending,154474036,True
3110,TIC_258348597,1,pending,258348597,True
3111,TIC_325178933,1,pending,325178933,True
3112,TIC_26474039,1,pending,26474039,True
3113,TIC_306263608,1,pending,306263608,True
3115,TIC_248608315,1,pending,248608315,True
3116,TIC_236312126,1,pending,236312126,True
3117,TIC_189380158,1,pending,189380158,True
3118,TIC_172422725,1,pending,172422725,True
3119,TIC_160224839,1,pending,160224839,True
3120,TIC_309433928,1,pending,309433928,True
3121,TIC_63370825,1,pending,63370825,True
3122,TIC_120043084,1,pending,120043084,True
3123,TIC_273045068,1,pending,273045068,True
3124,TIC_352007758,1,pending,352007758,True
3125,TIC_148960849,1,pending,148960849,True
3126,TIC_169457234,1,pending,169457234,True
3127,TIC_271545939,1,pending,271545939,True
3128,TIC_224245334,1,pending,224245334,True
3129,TIC_219698776,1,pending,219698776,True
3130,TIC_158275161,1,pending,158275161,True
3131,TIC_239277658,1,pending,239277658,True
3132,TIC_422655579,1,pending,422655579,True
3133,TIC_53728859,1,pending,53728859,True
3134,TIC_122680921,1,pending,122680921,True
3135,TIC_409794137,1,pending,409794137,True
3136,TIC_406320735,1,pending,406320735,True
3137,TIC_382391899,1,pending,382391899,True
3138,TIC_27530849,1,pending,27530849,True
3139,TIC_14603874,1,pending,14603874,True
3140,TIC_354489950,1,pending,354489950,True
3141,TIC_71431780,1,pending,71431780,True
3143,TIC_158561894,1,pending,158561894,True
3144,TIC_26416742,1,pending,26416742,True
3145,TIC_184014439,1,pending,184014439,True
3146,TIC_275494505,1,pending,275494505,True
3147,TIC_158324326,1,pending,158324326,True
3148,TIC_404518509,1,pending,404518509,True
3149,TIC_7059054,1,pending,7059054,True
3150,TIC_274118253,1,pending,274118253,True
3151,TIC_440489582,1,pending,440489582,True
3152,TIC_63288941,1,pending,63288941,True
3153,TIC_302069358,1,pending,302069358,True
3154,TIC_158488181,1,pending,158488181,True
3155,TIC_63452790,1,pending,63452790,True
3156,TIC_10827386,1,pending,10827386,True
3157,TIC_239236731,1,pending,239236731,True
3158,TIC_117905020,1,pending,117905020,True
3159,TIC_271537790,1,pending,271537790,True
3160,TIC_437704321,1,pending,437704321,True
3161,TIC_271963778,1,pending,271963778,True
3162,TIC_299087490,1,pending,299087490,True
3163,TIC_164558468,1,pending,164558468,True
3164,TIC_184088195,1,pending,184088195,True
3165,TIC_37533318,1,pending,37533318,True
3166,TIC_280655495,1,pending,280655495,True
3167,TIC_137401986,1,pending,137401986,True
3168,TIC_162289289,1,pending,162289289,True
3169,TIC_171882123,1,pending,171882123,True
3170,TIC_63010445,1,pending,63010445,True
3171,TIC_305837711,1,pending,305837711,True
3172,TIC_354326161,1,pending,354326161,True
3173,TIC_405673618,1,pending,405673618,True
3174,TIC_455235218,1,pending,455235218,True
3175,TIC_27776660,1,pending,27776660,True
3176,TIC_293607057,1,pending,293607057,True
3178,TIC_169932440,1,pending,169932440,True
3179,TIC_356710041,1,pending,356710041,True
3180,TIC_416282268,1,pending,416282268,True
3181,TIC_119584412,1,pending,119584412,True
3182,TIC_154293917,1,pending,154293917,True
3183,TIC_408229533,1,pending,408229533,True
3184,TIC_316470945,1,pending,316470945,True
3185,TIC_27776674,1,pending,27776674,True
3186,TIC_137410211,1,pending,137410211,True
3187,TIC_26416803,1,pending,26416803,True
3188,TIC_150058659,1,pending,150058659,True
3189,TIC_468309671,1,pending,468309671,True
3190,TIC_392353449,1,pending,392353449,True
3191,TIC_121943724,1,pending,121943724,True
3192,TIC_142276270,1,pending,142276270,True
3193,TIC_164525743,1,pending,164525743,True
3194,TIC_164460208,1,pending,164460208,True
3195,TIC_219256496,1,pending,219256496,True
3196,TIC_271759028,1,pending,271759028,True
3197,TIC_219854519,1,pending,219854519,True
3198,TIC_63076026,1,pending,63076026,True
3199,TIC_268302011,1,pending,268302011,True
3200,TIC_268924604,1,pending,268924604,True
3201,TIC_172373693,1,pending,172373693,True
3202,TIC_102987456,1,pending,102987456,True
3203,TIC_56399553,1,pending,56399553,True
3204,TIC_333657795,1,pending,333657795,True
3205,TIC_137090755,1,pending,137090755,True
3206,TIC_159217349,1,pending,159217349,True
3207,TIC_230127302,1,pending,230127302,True
3208,TIC_137402055,1,pending,137402055,True
3209,TIC_27006665,1,pending,27006665,True
3210,TIC_294319820,1,pending,294319820,True
3211,TIC_252794572,1,pending,252794572,True
3212,TIC_405010127,1,pending,405010127,True
3213,TIC_154089169,1,pending,154089169,True
3214,TIC_267671250,1,pending,267671250,True
3215,TIC_118798035,1,pending,118798035,True
3217,TIC_405485269,1,pending,405485269,True
3218,TIC_175265494,1,pending,175265494,True
3219,TIC_189576919,1,pending,189576919,True
3220,TIC_122607324,1,pending,122607324,True
3221,TIC_138819293,1,pending,138819293,True
3222,TIC_158389981,1,pending,158389981,True
3223,TIC_139106013,1,pending,139106013,True
3224,TIC_351909600,1,pending,351909600,True
3225,TIC_274151135,1,pending,274151135,True
3226,TIC_351057636,1,pending,351057636,True
3227,TIC_301258470,1,pending,301258470,True
3228,TIC_299030246,1,pending,299030246,True
3229,TIC_25155310,1,pending,25155310,True
3230,TIC_147797743,1,pending,147797743,True
3231,TIC_288421619,1,pending,288421619,True
3232,TIC_27039476,1,pending,27039476,True
3233,TIC_240178935,1,pending,240178935,True
3234,TIC_350738167,1,pending,350738167,True
3235,TIC_20182780,1,pending,20182780,True
3236,TIC_121599740,1,pending,121599740,True
3237,TIC_271546110,1,pending,271546110,True
3238,TIC_290035455,1,pending,290035455,True
3239,TIC_297146115,1,pending,297146115,True
3240,TIC_271767300,1,pending,271767300,True
3241,TIC_231716612,1,pending,231716612,True
3242,TIC_124401411,1,pending,124401411,True
3243,TIC_449197831,1,pending,449197831,True
3244,TIC_272840455,1,pending,272840455,True
3245,TIC_36853511,1,pending,36853511,True
3246,TIC_121124617,1,pending,121124617,True
3247,TIC_158660363,1,pending,158660363,True
3248,TIC_425817867,1,pending,425817867,True
3249,TIC_219698950,1,pending,219698950,True
3251,TIC_21247758,1,pending,21247758,True
3252,TIC_275568400,1,pending,275568400,True
3253,TIC_348755728,1,pending,348755728,True
3254,TIC_137557778,1,pending,137557778,True
3255,TIC_198186769,1,pending,198186769,True
3256,TIC_159102744,1,pending,159102744,True
3257,TIC_239154970,1,pending,239154970,True
3258,TIC_159217436,1,pending,159217436,True
3259,TIC_14227229,1,pending,14227229,True
3260,TIC_158668572,1,pending,158668572,True
3261,TIC_341694238,1,pending,341694238,True
3262,TIC_146364192,1,pending,146364192,True
3263,TIC_93869857,1,pending,93869857,True
3264,TIC_68007716,1,pending,68007716,True
3265,TIC_1101862696,1,pending,1101862696,True
3266,TIC_142350121,1,pending,142350121,True
3267,TIC_14661418,1,pending,14661418,True
3268,TIC_120960812,1,pending,120960812,True
3269,TIC_468350765,1,pending,468350765,True
3270,TIC_305739565,1,pending,305739565,True
3271,TIC_68048686,1,pending,68048686,True
3273,TIC_293459761,1,pending,293459761,True
3274,TIC_302372658,1,pending,302372658,True
3275,TIC_164525875,1,pending,164525875,True
3276,TIC_304142124,1,pending,304142124,True
3277,TIC_66664249,1,pending,66664249,True
3278,TIC_164460347,1,pending,164460347,True
3279,TIC_198588220,1,pending,198588220,True
3280,TIC_38991680,1,pending,38991680,True
3281,TIC_280803137,1,pending,280803137,True
3282,TIC_262715204,1,pending,262715204,True
3283,TIC_272783172,1,pending,272783172,True
3284,TIC_272275278,1,pending,272275278,True
3285,TIC_271546191,1,pending,271546191,True
3286,TIC_162494287,1,pending,162494287,True
3287,TIC_367630162,1,pending,367630162,True
3288,TIC_71841620,1,pending,71841620,True
3289,TIC_138303317,1,pending,138303317,True
3290,TIC_299218775,1,pending,299218775,True
3291,TIC_159725400,1,pending,159725400,True
3292,TIC_391903064,1,pending,391903064,True
3294,TIC_299218776,1,pending,299218776,True
3295,TIC_27391836,1,pending,27391836,True
3296,TIC_147683165,1,pending,147683165,True
3297,TIC_243185500,1,pending,243185500,True
3298,TIC_26752863,1,pending,26752863,True
3299,TIC_152852327,1,pending,152852327,True
3300,TIC_466884459,1,pending,466884459,True
3302,TIC_399955825,1,pending,399955825,True
3303,TIC_121943923,1,pending,121943923,True
3304,TIC_53458803,1,pending,53458803,True
3305,TIC_246937460,1,pending,246937460,True
3306,TIC_290543478,1,pending,290543478,True
3307,TIC_371234684,1,pending,371234684,True
3308,TIC_259233660,1,pending,259233660,True
3309,TIC_326096771,1,pending,326096771,True
3310,TIC_271169413,1,pending,271169413,True
3311,TIC_435279748,1,pending,435279748,True
3312,TIC_294401924,1,pending,294401924,True
3313,TIC_68581262,1,pending,68581262,True
3314,TIC_318093199,1,pending,318093199,True
3315,TIC_121943952,1,pending,121943952,True
3316,TIC_155867025,1,pending,155867025,True
3317,TIC_377730967,1,pending,377730967,True
3318,TIC_328513434,1,pending,328513434,True
3319,TIC_358070171,1,pending,358070171,True
3320,TIC_455096220,1,pending,455096220,True
3321,TIC_440113053,1,pending,440113053,True
3322,TIC_283621278,1,pending,283621278,True
3323,TIC_333674399,1,pending,333674399,True
3324,TIC_12785571,1,pending,12785571,True
3325,TIC_364173220,1,pending,364173220,True
3326,TIC_13105061,1,pending,13105061,True
3327,TIC_159160230,1,pending,159160230,True
3329,TIC_121329580,1,pending,121329580,True
3330,TIC_159446957,1,pending,159446957,True
3331,TIC_102840239,1,pending,102840239,True
3332,TIC_120764338,1,pending,120764338,True
3333,TIC_158422963,1,pending,158422963,True
3334,TIC_299161524,1,pending,299161524,True
3336,TIC_158635959,1,pending,158635959,True
3337,TIC_123451321,1,pending,123451321,True
3338,TIC_394287035,1,pending,394287035,True
3339,TIC_272707494,1,pending,272707494,True
3340,TIC_121214909,1,pending,121214909,True
3341,TIC_323819453,1,pending,323819453,True
3342,TIC_290035649,1,pending,290035649,True
3343,TIC_158218178,1,pending,158218178,True
3344,TIC_122607554,1,pending,122607554,True
3345,TIC_95057860,1,pending,95057860,True
3346,TIC_275494853,1,pending,275494853,True
3347,TIC_351909828,1,pending,351909828,True
3348,TIC_161314759,1,pending,161314759,True
3349,TIC_427685831,1,pending,427685831,True
3350,TIC_293435336,1,pending,293435336,True
3351,TIC_158840777,1,pending,158840777,True
3352,TIC_28448711,1,pending,28448711,True
3353,TIC_122066892,1,pending,122066892,True
3354,TIC_124778445,1,pending,124778445,True
3355,TIC_376879052,1,pending,376879052,True
3356,TIC_160004049,1,pending,160004049,True
3357,TIC_221861843,1,pending,221861843,True
3359,TIC_453064665,1,pending,453064665,True
3360,TIC_164730843,1,pending,164730843,True
3361,TIC_164886497,1,pending,164886497,True
3362,TIC_73816033,1,pending,73816033,True
3363,TIC_120821730,1,pending,120821730,True
3364,TIC_439842788,1,pending,439842788,True
3365,TIC_158218214,1,pending,158218214,True
3366,TIC_455784423,1,pending,455784423,True
3367,TIC_152868838,1,pending,152868838,True
3368,TIC_25958378,1,pending,25958378,True
3369,TIC_299153388,1,pending,299153388,True
3370,TIC_374339566,1,pending,374339566,True
3371,TIC_159225841,1,pending,159225841,True
3372,TIC_27686898,1,pending,27686898,True
3373,TIC_204650483,1,pending,204650483,True
3374,TIC_158726129,1,pending,158726129,True
3375,TIC_120420344,1,pending,120420344,True
3376,TIC_274626553,1,pending,274626553,True
3377,TIC_158840828,1,pending,158840828,True
3378,TIC_85293053,1,pending,85293053,True
3379,TIC_9443323,1,pending,9443323,True
3380,TIC_137099260,1,pending,137099260,True
3381,TIC_299030528,1,pending,299030528,True
3382,TIC_122066949,1,pending,122066949,True
3383,TIC_467179528,1,pending,467179528,True
3384,TIC_424196109,1,pending,424196109,True
3385,TIC_27064335,1,pending,27064335,True
3386,TIC_176314383,1,pending,176314383,True
3387,TIC_2521105,1,pending,2521105,True
3388,TIC_27187218,1,pending,27187218,True
3389,TIC_271669275,1,pending,271669275,True
3390,TIC_271259677,1,pending,271259677,True
3391,TIC_37763102,1,pending,37763102,True
3392,TIC_194795551,1,pending,194795551,True
3393,TIC_271046694,1,pending,271046694,True
3394,TIC_160045097,1,pending,160045097,True
3395,TIC_58824746,1,pending,58824746,True
3396,TIC_159578156,1,pending,159578156,True
3397,TIC_441587756,1,pending,441587756,True
3398,TIC_139155506,1,pending,139155506,True
3399,TIC_153065527,1,pending,153065527,True
3400,TIC_11270200,1,pending,11270200,True
3401,TIC_677945,1,pending,677945,True
3403,TIC_164886585,1,pending,164886585,True
3404,TIC_351803452,1,pending,351803452,True
3405,TIC_52172862,1,pending,52172862,True
3406,TIC_166778944,1,pending,166778944,True
3407,TIC_17307715,1,pending,17307715,True
3408,TIC_27916356,1,pending,27916356,True
3409,TIC_441546821,1,pending,441546821,True
3410,TIC_158316612,1,pending,158316612,True
3411,TIC_392681545,1,pending,392681545,True
3412,TIC_209459275,1,pending,209459275,True
3413,TIC_220076110,1,pending,220076110,True
3414,TIC_311924816,1,pending,311924816,True
3415,TIC_164411478,1,pending,164411478,True
3416,TIC_137754713,1,pending,137754713,True
3417,TIC_299087968,1,pending,299087968,True
3418,TIC_403224672,1,pending,403224672,True
3419,TIC_298834019,1,pending,298834019,True
3420,TIC_351803495,1,pending,351803495,True
3422,TIC_248027247,1,pending,248027247,True
3423,TIC_271972463,1,pending,271972463,True
3424,TIC_120043638,1,pending,120043638,True
3425,TIC_118339710,1,pending,118339710,True
3426,TIC_399956098,1,pending,399956098,True
3427,TIC_229742722,1,pending,229742722,True
3428,TIC_351803524,1,pending,351803524,True
3429,TIC_122706051,1,pending,122706051,True
3430,TIC_138213510,1,pending,138213510,True
3431,TIC_237320326,1,pending,237320326,True
3432,TIC_16005254,1,pending,16005254,True
3433,TIC_89020549,1,pending,89020549,True
3434,TIC_75266189,1,pending,75266189,True
3435,TIC_32487566,1,pending,32487566,True
3436,TIC_137484431,1,pending,137484431,True
3437,TIC_271538318,1,pending,271538318,True
3438,TIC_159578257,1,pending,159578257,True
3440,TIC_27064468,1,pending,27064468,True
3441,TIC_274126997,1,pending,274126997,True
3442,TIC_320264344,1,pending,320264344,True
3443,TIC_49952922,1,pending,49952922,True
3444,TIC_122714267,1,pending,122714267,True
3445,TIC_124573851,1,pending,124573851,True
3446,TIC_29857954,1,pending,29857954,True
3448,TIC_137689252,1,pending,137689252,True
3449,TIC_366696612,1,pending,366696612,True
3450,TIC_175290532,1,pending,175290532,True
3451,TIC_446175401,1,pending,446175401,True
3452,TIC_407591082,1,pending,407591082,True
3453,TIC_271431851,1,pending,271431851,True
3455,TIC_443578538,1,pending,443578538,True
3456,TIC_121272493,1,pending,121272493,True
3457,TIC_63068329,1,pending,63068329,True
3458,TIC_271349932,1,pending,271349932,True
3459,TIC_73717937,1,pending,73717937,True
3460,TIC_266680498,1,pending,266680498,True
3461,TIC_272677041,1,pending,272677041,True
3462,TIC_394172596,1,pending,394172596,True
3463,TIC_144193715,1,pending,144193715,True
3464,TIC_121460918,1,pending,121460918,True
3465,TIC_272488625,1,pending,272488625,True
3466,TIC_63453366,1,pending,63453366,True
3467,TIC_260708537,1,pending,260708537,True
3468,TIC_27187386,1,pending,27187386,True
3469,TIC_201177276,1,pending,201177276,True
3470,TIC_171972797,1,pending,171972797,True
3471,TIC_11499710,1,pending,11499710,True
3472,TIC_49592509,1,pending,49592509,True
3473,TIC_366622912,1,pending,366622912,True
3475,TIC_121215172,1,pending,121215172,True
3476,TIC_356473029,1,pending,356473029,True
3477,TIC_159226052,1,pending,159226052,True
3478,TIC_48421060,1,pending,48421060,True
3479,TIC_417659078,1,pending,417659078,True
3480,TIC_164460740,1,pending,164460740,True
3481,TIC_356473034,1,pending,356473034,True
3482,TIC_175290574,1,pending,175290574,True
3483,TIC_158660814,1,pending,158660814,True
3484,TIC_179034327,1,pending,179034327,True
3485,TIC_46020827,1,pending,46020827,True
3487,TIC_333314269,1,pending,333314269,True
3488,TIC_284907742,1,pending,284907742,True
3489,TIC_268712158,1,pending,268712158,True
3490,TIC_416266465,1,pending,416266465,True
3491,TIC_328997091,1,pending,328997091,True
3492,TIC_258349285,1,pending,258349285,True
3493,TIC_28448998,1,pending,28448998,True
3494,TIC_49428710,1,pending,49428710,True
3495,TIC_19028197,1,pending,19028197,True
3496,TIC_173103335,1,pending,173103335,True
3497,TIC_121395435,1,pending,121395435,True
3498,TIC_95361265,1,pending,95361265,True
3499,TIC_395393265,1,pending,395393265,True
3500,TIC_159381747,1,pending,159381747,True
3501,TIC_180205814,1,pending,180205814,True
3502,TIC_439867639,1,pending,439867639,True
3503,TIC_35019000,1,pending,35019000,True
3504,TIC_27187450,1,pending,27187450,True
3505,TIC_271046907,1,pending,271046907,True
3506,TIC_240179452,1,pending,240179452,True
3507,TIC_121108727,1,pending,121108727,True
3508,TIC_160708862,1,pending,160708862,True
3509,TIC_33716474,1,pending,33716474,True
3510,TIC_137148674,1,pending,137148674,True
3511,TIC_137337090,1,pending,137337090,True
3512,TIC_135043332,1,pending,135043332,True
3513,TIC_259168516,1,pending,259168516,True
3514,TIC_275486985,1,pending,275486985,True
3515,TIC_298785034,1,pending,298785034,True
3516,TIC_207141131,1,pending,207141131,True
3517,TIC_397056271,1,pending,397056271,True
3518,TIC_318707987,1,pending,318707987,True
3519,TIC_460396820,1,pending,460396820,True
3520,TIC_394172692,1,pending,394172692,True
3521,TIC_217831699,1,pending,217831699,True
3522,TIC_11614485,1,pending,11614485,True
3523,TIC_120420633,1,pending,120420633,True
3524,TIC_270948636,1,pending,270948636,True
3525,TIC_164886812,1,pending,164886812,True
3526,TIC_69679391,1,pending,69679391,True
3527,TIC_237099296,1,pending,237099296,True
3528,TIC_299096355,1,pending,299096355,True
3529,TIC_915110182,1,pending,915110182,True
3530,TIC_239229224,1,pending,239229224,True
3531,TIC_283031851,1,pending,283031851,True
3532,TIC_273373488,1,pending,273373488,True
3533,TIC_239229234,1,pending,239229234,True
3534,TIC_267991349,1,pending,267991349,True
3535,TIC_158931258,1,pending,158931258,True
3536,TIC_376879419,1,pending,376879419,True
3537,TIC_270956861,1,pending,270956861,True
3538,TIC_175290685,1,pending,175290685,True
3539,TIC_184998205,1,pending,184998205,True
3540,TIC_394918211,1,pending,394918211,True
3541,TIC_279918915,1,pending,279918915,True
3542,TIC_125843782,1,pending,125843782,True
3543,TIC_311408969,1,pending,311408969,True
3544,TIC_417659212,1,pending,417659212,True
3545,TIC_154220877,1,pending,154220877,True
3546,TIC_9967949,1,pending,9967949,True
3547,TIC_122673489,1,pending,122673489,True
3548,TIC_670036,1,pending,670036,True
3549,TIC_118585685,1,pending,118585685,True
3550,TIC_159643991,1,pending,159643991,True
3551,TIC_175233369,1,pending,175233369,True
3552,TIC_159226202,1,pending,159226202,True
3553,TIC_1309019,1,pending,1309019,True
3554,TIC_158218591,1,pending,158218591,True
3555,TIC_27687265,1,pending,27687265,True
3556,TIC_245946724,1,pending,245946724,True
3557,TIC_121215333,1,pending,121215333,True
3558,TIC_300611942,1,pending,300611942,True
3559,TIC_159177065,1,pending,159177065,True
3560,TIC_130038122,1,pending,130038122,True
3561,TIC_271898990,1,pending,271898990,True
3562,TIC_271669616,1,pending,271669616,True
3564,TIC_306362738,1,pending,306362738,True
3565,TIC_158792051,1,pending,158792051,True
3566,TIC_59128183,1,pending,59128183,True
3567,TIC_123451768,1,pending,123451768,True
3568,TIC_26884478,1,pending,26884478,True
3569,TIC_34068865,1,pending,34068865,True
3570,TIC_350738817,1,pending,350738817,True
3571,TIC_407591297,1,pending,407591297,True
3572,TIC_48216453,1,pending,48216453,True
3573,TIC_27777414,1,pending,27777414,True
3574,TIC_4610441,1,pending,4610441,True
3575,TIC_404421005,1,pending,404421005,True
3576,TIC_273373582,1,pending,273373582,True
